rating,no_of_votes,gross,budget,genres_encoded,countries_encoded,gross_log
6.0,8000,1178149.0,25000000.0,129041050.16349141,159143831.46343982,13.97945596955252
7.4,194000,47126295.0,30000000.0,128504623.11035024,166111576.75374424,17.668341704680554
6.9,145000,40510984.0,8500000.0,244764333.22959417,149775729.42901713,17.517083729867224
5.9,25000,55668698.0,40000000.0,82250210.31994377,164224453.71494043,17.834928590028518
7.2,76000,20458340.0,9000000.0,152481701.3415818,166111576.75374424,16.833901230156197
6.8,61000,49052787.0,29000000.0,107103950.39353806,133158552.8874601,17.70840758231954
6.7,130000,78274843.0,11000000.0,191514129.09957585,155705435.73284134,18.175736832201267
7.6,40000,14919633.0,12000000.0,113151483.50053109,133897635.94322693,16.518188621607905
7.3,86000,23469540.0,25000000.0,108002904.70824113,113049166.9327829,16.971214010754842
8.2,293000,208786.0,2883848.0,143492718.40638164,159143831.46343982,12.249069872515955
7.6,25000,28229440.0,25000000.0,142220150.89585194,161507396.56425142,17.155875998404145
7.3,2100,15288200.0,25000000.0,83871102.28649001,99942538.06224486,16.542591912382537
6.2,51000,170128460.0,50000000.0,120077896.21917054,159143831.46343982,18.952064362593777
7.4,167000,32962157.0,11000000.0,112291818.71357065,139374764.46057698,17.310870734163235
6.7,34000,18471850.0,25000000.0,120263960.44946885,164224453.71494043,16.731758563721485
6.8,19000,25755277.0,10000000.0,136669280.22909746,157471398.12886688,17.064150134944146
6.2,66000,30331740.0,17000000.0,118358941.2160033,157471398.12886688,17.227705279929634
7.5,21000,4360000.0,25000000.0,107643694.74910901,155705435.73284134,15.28798284468299
6.6,2300,35489.0,25000000.0,113413051.42777613,170671019.94871026,10.477006245640542
7.6,30000,9994696.0,2200000.0,120632131.22089544,155705435.73284134,16.117565210299546
6.2,62000,92921203.0,7500000.0,116134301.43031007,164224453.71494043,18.34726242316523
7.9,151000,4739391.0,2500000.0,133221442.796056,162476541.81037694,15.37141941540176
6.4,35000,7547068.0,25000000.0,97688469.3189524,119213743.63743776,15.836669833930921
7.5,62000,375524.0,941000.0,119727835.87290789,155705435.73284134,12.836080325866256
7.3,44000,23563727.0,2800000.0,93065426.79116917,159143831.46343982,16.97521913852535
5.6,7800,33972062.0,30000000.0,112051590.28672105,157471398.12886688,17.341049068348703
5.0,70000,252909177.0,11000000.0,154419676.99725556,159143831.46343982,19.34854100200581
6.7,70000,9680029.0,20000000.0,139833936.6516721,180612530.44881523,16.08557555842151
6.5,109000,145896422.0,40000000.0,135969581.4781987,164224453.71494043,18.79840749640015
4.3,16000,36585.0,5000000.0,159702548.83477932,164224453.71494043,10.507420932551243
5.7,26000,14866444.0,39000000.0,140457632.9580532,182599177.445171,16.514617217897122
6.7,8600,42160849.0,20000000.0,89538718.60403612,159143831.46343982,17.55700262328447
6.4,96000,89520336.0,55000000.0,120983170.68964808,164224453.71494043,18.309976386482752
7.4,102000,29048571.0,25000000.0,96320444.88941039,157471398.12886688,17.18447988342746
5.6,73000,95763716.0,53000000.0,122246460.06404042,162476541.81037694,18.377394434250153
5.9,21000,1444547.0,11000000.0,86067380.22843674,157471398.12886688,14.183307027827514
7.9,221000,115229890.0,27500000.0,182823573.90942705,157471398.12886688,18.56243974305553
5.8,49000,159197038.0,135000000.0,251677417.28571907,168871580.92946258,18.885653231955356
5.5,1600,145860.0,25000000.0,227648640.73283166,106220992.9981138,11.890409392403932
6.1,17000,111080122.0,50000000.0,268802166.6102333,140658686.51977623,18.525762327712307
6.6,15000,14500000.0,20000000.0,114175795.81248307,164224453.71494043,16.489659276356317
6.5,7000,1104.0,25000000.0,230052852.05609348,164224453.71494043,7.007600613951853
6.9,28000,34327766.0,25000000.0,260020905.8067995,166111576.75374424,17.35146511816833
6.6,44000,218015531.0,80000000.0,263472658.17718932,164224453.71494043,19.200076865921787
6.2,12000,14203951.0,27000000.0,115423946.387168,162476541.81037694,16.46903079370964
6.9,16000,37459346.0,25000000.0,252102965.052644,164224453.71494043,17.438766822900888
6.4,38000,80383113.0,50000000.0,225382079.11182585,155705435.73284134,18.20231468721526
6.8,10000,476564.0,6000000.0,110868632.62088221,164224453.71494043,13.074359404105849
7.7,220000,83137864.0,21000000.0,194262045.65146798,159143831.46343982,18.236010811882423
6.7,141000,35739755.0,20000000.0,188760150.89248052,129543184.76284234,17.391774240587754
6.1,31000,49276818.0,90000000.0,259056246.95597625,196539103.5245757,17.71296432559314
7.1,99000,171802998.0,45000000.0,259897895.01695216,182242405.635924,18.961859023706655
7.1,19000,64679830.0,25000000.0,208027849.57122675,237372771.31631008,17.98495997980644
6.7,76000,28946127.0,38000000.0,288412572.16832817,154980667.96566007,17.180947005197133
6.3,38000,141047179.0,55000000.0,88711979.85107625,155705435.73284134,18.764605002302105
8.1,123000,1724806.0,25000000.0,138434331.60056418,153881123.15946627,14.360625718130137
6.2,22000,24716440.0,7000000.0,130579148.10303715,142446199.0487016,17.02297920769682
6.6,115000,395607854.0,75000000.0,136871512.1415428,169880695.18596616,19.79593401343077
5.9,30000,187430.0,25000000.0,163977264.643889,164224453.71494043,12.141166056663986
7.0,18000,403127.0,25000000.0,184245764.2036766,157471398.12886688,12.90700940836495
7.5,29000,502778.0,1700000.0,148937937.8159362,155705435.73284134,13.127905988716217
6.6,79000,155456301.0,70000000.0,108969228.66562915,155705435.73284134,18.861875234013976
7.1,56000,38625550.0,14000000.0,231605124.2158479,164224453.71494043,17.4694245584526
4.9,24000,234798636.0,90000000.0,211876071.79045376,157471398.12886688,19.274238840960994
6.5,67000,8266655.0,11000000.0,165442244.49024546,157471398.12886688,15.927740632143689
6.9,60000,84542002.0,25000000.0,254258398.73040432,162476541.81037694,18.25275904574867
7.6,306000,184935252.0,50000000.0,154966330.0619972,170776704.61329412,19.035516338000196
7.8,2600,6091964.0,25000000.0,146520590.38896003,162759199.58805758,15.622481247741026
6.9,66000,35348597.0,18000000.0,224856499.583218,144959378.97321576,17.380769288982872
6.0,9500,22623.0,500000.0,170471953.08877262,159143831.46343982,10.0267665686963
7.6,124000,44135556.0,6000000.0,119237492.08814487,164224453.71494043,17.602776296726155
6.5,69000,110013167.0,30000000.0,233092209.03404304,156213237.92731434,18.516110625683037
6.6,35000,32710894.0,24000000.0,289220138.05546504,144833964.37482154,17.303218760803343
6.1,14000,69701637.0,35000000.0,165442244.49024546,157471398.12886688,18.059734376171974
6.3,27000,39588000.0,10000000.0,248732926.12940496,159143831.46343982,17.494036625258897
7.1,38000,275077.0,2723903.0,122211839.2106171,164224453.71494043,12.524809972795156
5.5,26000,3916303.0,10000000.0,190294973.56441125,136954208.90780693,15.180658909854401
7.1,29000,49871429.0,30000000.0,256855012.47382566,182599177.445171,17.72495885166504
7.1,110000,12000000.0,3000000.0,236832451.0896795,155705435.73284134,16.300417291085605
6.6,23000,34279846.0,5000000.0,105156424.88333198,160796811.867822,17.35006818844002
2.8,57000,75558925.0,95000000.0,207703529.73013017,181352836.1822083,18.140423386626793
7.3,154000,93934179.0,4000000.0,228026403.54033306,159143831.46343982,18.358104882204863
6.8,57000,31670620.0,40000000.0,115224135.87839785,159143831.46343982,17.270900026784847
7.8,33000,200518.0,25000000.0,121017419.24943976,93195875.15904391,12.208664284331292
6.5,8300,719534.0,26000000.0,121815415.69331212,157471398.12886688,13.486360449018722
7.9,120000,40061153.0,12800000.0,125176787.80392577,113209989.87724672,17.505917694576855
6.5,80000,199603202.0,99000000.0,292278137.5847746,129362350.59760895,19.111841968807074
5.2,156000,207500287.0,190000000.0,131679977.97168231,166102437.70525783,19.150643285585872
7.6,21000,1386707.0,25000000.0,149777569.58541602,148512556.14274648,14.142443150817403
5.8,46000,54004950.0,80000000.0,121815415.69331212,161507396.56425142,17.804586285510904
6.4,27000,188126.0,8500000.0,155703664.1107129,159143831.46343982,12.144872545658002
7.2,146000,3890.0,950000.0,231381553.6623603,155705435.73284134,8.266421472984554
7.0,34000,1669.0,3000000.0,145788406.88198742,162476541.81037694,7.4205789054108005
8.3,271000,2093682.0,2540800.0,123187226.42840137,155705435.73284134,14.554435274043502
6.1,20000,19133454.0,28000000.0,158796354.72393858,194558986.99978486,16.766948931486485
5.4,27000,145358062.0,110000000.0,217014114.31952673,196539103.5245757,18.794710656426805
5.9,75000,48791187.0,31000000.0,176562222.9388191,159143831.46343982,17.70306028074748
5.4,16000,22765400.0,20000000.0,158524957.3912265,155705435.73284134,16.940752441355382
5.9,83000,59418613.0,75000000.0,120075166.3117427,155705435.73284134,17.900118102247056
6.2,19000,11373501.0,28000000.0,256083011.79566392,129057374.35323566,16.246796821821402
7.3,28000,14839.0,2540000.0,104368153.36716184,159143831.46343982,9.605081516721372
5.9,11000,292092.0,3500000.0,148869592.699806,157471398.12886688,12.584827523692926
7.3,396000,153384272.0,50000000.0,110027047.94111998,162759199.58805758,18.84845691882544
6.4,28000,9771658.0,45000000.0,264259151.46299908,167132795.4272378,16.094996815130763
7.1,45000,21845.0,2260000.0,160324654.453391,162476541.81037694,9.991773117403488
7.1,42000,844.0,20000000.0,265844308.3622354,157471398.12886688,6.739336627357174
6.0,11000,11657385.0,18000000.0,223024252.58552003,128068631.61385436,16.271450528504637
5.9,61000,193967670.0,36000000.0,259210018.3448764,165916090.1367172,19.083202058810997
6.7,22000,278381.0,25000000.0,262889158.34692615,154203846.3352829,12.536749550179753
7.5,165000,121892045.0,2600000.0,249986199.4606437,155705435.73284134,18.618646342117525
7.5,42000,15314211.0,11000000.0,121980604.62069468,122991702.92054607,16.54429184410124
6.7,40000,9759200.0,20000000.0,155009162.1488611,164224453.71494043,16.093721090284074
7.5,353000,442757529.0,61000000.0,145370935.69803637,161507396.56425142,19.908532841823078
7.0,15000,16133.0,5000000.0,98669953.65526149,157471398.12886688,9.68868412549692
6.3,19000,22510798.0,40000000.0,226316886.1177197,144905584.9888145,16.929505707588376
5.1,8200,32450241.0,45000000.0,293548242.137648,162160333.69632375,17.295218458713684
7.2,81000,99783556.0,50000000.0,264206835.27297777,136122439.5696273,18.418513968188314
7.4,312000,117237680.0,40000000.0,206814492.9231248,164224453.71494043,18.579713893672753
5.5,15000,4619014.0,13000000.0,252935964.57418877,159143831.46343982,15.345692036863628
7.6,120000,109846.0,35000000.0,250941166.23457554,129492844.06611367,11.606843767471695
7.4,29000,21321141.0,4550000.0,109266663.2213257,159143831.46343982,16.875209720555333
5.4,5000,7983086.0,25000000.0,208392166.49875477,170671019.94871026,15.892835736727138
5.4,6600,4721182.0,25000000.0,140413299.32394344,135938274.4373668,15.367569961751105
7.5,127000,14949697.0,9000000.0,145581327.45776674,162759199.58805758,16.520201656928037
6.9,129000,250397798.0,128000000.0,224024938.8836724,196539103.5245757,19.338561407215483
7.4,26000,52225786.0,14100000.0,123074501.81470492,155705435.73284134,17.771086934704563
5.8,13000,13603453.0,25000000.0,274733296.7900814,153224243.13595638,16.425834289049444
7.1,20000,3791.0,5500000.0,144341001.50541836,164224453.71494043,8.240648863374913
5.9,4800,3569939.0,5000000.0,276190248.35660607,121135148.74971795,15.088059346891898
7.4,43000,228.0,10000000.0,162010901.63344675,166374567.71267533,5.43372200355424
6.4,3300,7778330.0,6000000.0,224060819.77276874,159143831.46343982,15.866852348719325
6.2,13000,2935242.0,25000000.0,132147711.46960619,157471398.12886688,14.892300801684232
7.2,54000,45175167.0,55000000.0,155548924.28705817,164224453.71494043,17.62605811330671
6.7,48000,27100027.0,13800000.0,224024938.8836724,122902738.60417028,17.11504531905973
5.4,36000,49823329.0,20000000.0,219721078.41166043,157471398.12886688,17.723993906190827
7.2,87000,197744825.0,75000000.0,193421788.46822047,150882304.5973769,19.102487999920818
6.6,17000,40219251.0,12000000.0,121017419.24943976,166111576.75374424,17.50985634442326
7.5,49000,2368408.0,560000.0,160695340.00883535,154980667.96566007,14.677728979666316
6.6,55000,74151346.0,31000000.0,259354871.7308212,157471398.12886688,18.12161879226319
7.7,105000,72685970.0,17000000.0,145503038.0036364,162476541.81037694,18.101658952768258
6.6,256000,318910211.0,165000000.0,254470272.14195174,170535673.89437592,19.580420154045186
4.3,7300,20378470.0,18000000.0,211240992.70528653,132564423.99036478,16.829989558410514
6.8,19000,68919191.0,100000000.0,128347168.2173227,157471398.12886688,18.048445245817614
6.8,20000,2839373.0,25000000.0,163602923.1354382,158251123.80033165,14.85909416330556
7.2,11000,7150.0,25000000.0,102192660.93087193,162476541.81037694,8.875007486048396
6.9,113000,76432727.0,95000000.0,242637136.48295707,156610384.36075938,18.151921539372882
6.5,288000,611452132.0,52000000.0,139604166.75908658,142581428.90195784,20.231347232022713
7.6,41000,66459666.0,25000000.0,236768151.49213088,166111576.75374424,18.012105810345517
6.3,163000,87609403.0,20000000.0,117938578.86265859,157471398.12886688,18.288398901743022
8.3,224000,6797861.0,6800000.0,110460530.49163696,155380932.45586446,15.732118708943888
8.1,1100000,370890259.0,61000000.0,128053221.65613145,157471398.12886688,19.73141678166745
6.5,99000,48093906.0,20000000.0,125549272.30931322,140056884.1906175,17.688666053455538
6.8,399000,408247917.0,72000000.0,189688849.83749834,164224453.71494043,19.827385189985556
7.5,396000,162378895.0,65000000.0,116981084.91308528,158251123.80033165,18.905443026508607
8.2,1100000,672806432.0,40000000.0,111514160.12379801,164224453.71494043,20.32696822811119
7.6,268000,108902486.0,32000000.0,109818427.46893707,133590563.05921447,18.505963425107982
8.4,737000,105086099.0,31500000.0,178064539.87215942,157471398.12886688,18.470290572105473
7.2,158000,139745.0,50000.0,205724334.8846328,154980667.96566007,11.847581768067462
8.0,877000,7413872.0,6000000.0,178520539.8999226,162476541.81037694,15.81886353279158
7.8,312000,129266061.0,30000000.0,147854061.30584925,145618650.56647488,18.677383334424874
6.9,153000,270248367.0,42000000.0,114225934.90772727,164224453.71494043,19.414851975612443
7.5,223000,18854166.0,25000000.0,121555297.9334974,166111576.75374424,16.75224450843587
8.2,1500000,294972125.0,80000000.0,112671158.44414087,155705435.73284134,19.502391421704214
7.9,810000,212758656.0,47000000.0,223169727.4438295,171267448.4737551,19.175669015541725
7.7,258000,102616183.0,30000000.0,117930488.55077727,157471398.12886688,18.44650621705291
6.0,71000,2595622.0,4000000.0,169134420.61947623,164224453.71494043,14.769337122839529
7.0,674000,403354469.0,130000000.0,330776466.15984565,166111576.75374424,19.815326311472536
7.6,173000,33716389.0,25000000.0,116255087.57487352,145359267.16532394,17.333494627241055
8.1,363000,29231954.0,6000000.0,122295386.68702412,162476541.81037694,17.190773018189873
7.2,144000,144353965.0,24000000.0,126805708.85929605,159143831.46343982,18.787778938583216
8.5,1500000,109676311.0,40000000.0,161228097.10464343,154980667.96566007,18.513043967561824
8.4,1400000,40047236.0,9000000.0,122068682.62299322,164224453.71494043,17.505570240334762
7.7,294000,44202682.0,11000000.0,109970918.98929003,159070066.02196103,17.60429604656314
7.6,162000,3845020.0,15000000.0,117938578.86265859,127864422.52621202,15.162289622545458
7.6,301000,34612443.0,19000000.0,115455169.4303077,162476541.81037694,17.35972382854744
7.7,449000,109423648.0,50000000.0,124853360.71090624,162476541.81037694,18.510737594609065
6.7,111000,2700051.0,5000000.0,150239301.99406022,162759199.58805758,14.80878159004836
8.2,210000,24048935.0,6000000.0,118612384.09300345,141820312.4127867,16.995601312373132
7.1,230000,352927224.0,49000000.0,118889704.20438507,139374764.46057698,19.681772432170284
6.5,256000,454023.0,200000000.0,161425973.0187296,145207731.51814348,13.025905339062387
7.9,501000,156595191.0,25000000.0,115926908.57259466,166573780.8795436,18.869174638623083
7.6,741,3269.0,25000000.0,61638396.4892797,108041949.24027766,8.0925452638913
7.2,805,6878.0,780000.0,41211378.15787336,162125541.1224329,8.836228571526014
7.7,7400,11902.0,25000000.0,64512484.923466004,162476541.81037694,9.384545748167879
6.8,481,28161.0,25000000.0,81757050.91990612,162476541.81037694,10.245728830477256
7.4,3500,109464.0,25000000.0,65710023.69021903,162476541.81037694,11.603360142441437
8.0,10000,130152.0,25000000.0,50278699.981234826,157471398.12886688,11.776465960483604
